사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020092200100451,2020년 9월 22일 16시,화요일,경기도 시흥시 은행동,부상신고사고,0,0,0,1,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,자전거,남,10세,부상신고
2020092300100415,2020년 9월 23일 16시,수요일,경기도 남양주시 퇴계원면,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,여,39세,상해없음,보행자,여,11세,경상
2020092300100506,2020년 9월 23일 18시,수요일,경기도 의정부시 가능동,중상사고,0,1,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,19세,부상신고,보행자,여,59세,중상
2020092300100578,2020년 9월 23일 20시,수요일,경기도 안산시 단원구 선부동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,39세,상해없음,보행자,여,11세,경상
2020092500100719,2020년 9월 25일 22시,금요일,경기도 광주시 퇴촌면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,46세,상해없음,보행자,여,70세,중상
2020092700100367,2020년 9월 27일 16시,일요일,경기도 고양시 일산동구 마두동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,자전거,남,16세,경상
2020092800100180,2020년 9월 28일 10시,월요일,경기도 부천시 춘의동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,여,2세,중상
2020092800100486,2020년 9월 28일 16시,월요일,경기도 군포시 산본동,중상사고,0,1,0,1,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,이륜,남,22세,부상신고,자전거,남,12세,중상
2020093000100265,2020년 9월 30일 14시,수요일,경기도 용인시 처인구 김량장동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,51세,경상
2020100600100041,2020년 10월 6일 05시,화요일,경기도 의정부시 금오동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,60세,상해없음,보행자,남,51세,중상
2020100600100368,2020년 10월 6일 15시,화요일,경기도 안산시 상록구 본오동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,40세,경상
2020100800100159,2020년 10월 8일 08시,목요일,경기도 포천시 일동면,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,여,29세,경상
2020101000100526,2020년 10월 10일 20시,토요일,경기도 성남시 수정구 신흥동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,43세,상해없음,,,,
2020101000100584,2020년 10월 10일 23시,토요일,경기도 수원시 영통구 매탄동,경상사고,0,0,4,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,승용,남,29세,경상
2020101200100429,2020년 10월 12일 16시,월요일,경기도 성남시 중원구 여수동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,남,60세,상해없음,보행자,남,4세,중상
2020101500100029,2020년 10월 15일 04시,목요일,경기도 평택시 죽백동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,35세,경상,특수,남,37세,상해없음
2020101500100364,2020년 10월 15일 15시,목요일,경기도 성남시 분당구 수내동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,보행자,남,7세,중상
2020101500100442,2020년 10월 15일 16시,목요일,경기도 파주시 파주읍,중상사고,0,2,0,0,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,보행자,남,18세,중상
2020101500100669,2020년 10월 15일 22시,목요일,경기도 안양시 동안구 평촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,이륜,남,26세,경상
2020101600100216,2020년 10월 16일 12시,금요일,경기도 화성시 반월동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,59세,상해없음,승용,여,37세,경상
2020101700100093,2020년 10월 17일 07시,토요일,경기도 화성시 능동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,27세,상해없음,승합,남,41세,경상
2020101700100419,2020년 10월 17일 15시,토요일,경기도 포천시 영중면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,여,56세,중상,승용,여,61세,상해없음
2020101900100690,2020년 10월 19일 21시,월요일,경기도 고양시 덕양구 향동동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,이륜,남,35세,경상,승용,남,60세,경상
2020102000100090,2020년 10월 20일 08시,화요일,경기도 안산시 단원구 신길동,부상신고사고,0,0,0,1,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로부근,이륜,남,32세,상해없음,보행자,남,36세,부상신고
2020102000100524,2020년 10월 20일 18시,화요일,경기도 평택시 이충동,중상사고,0,1,0,0,차대차 - 측면충돌,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,48세,상해없음,자전거,남,9세,중상
2020102100100629,2020년 10월 21일 20시,수요일,경기도 고양시 일산동구 풍동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,19세,상해없음,보행자,여,15세,경상
2020102200100338,2020년 10월 22일 15시,목요일,경기도 화성시 반송동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,자전거,남,10세,부상신고
2020102200100383,2020년 10월 22일 16시,목요일,경기도 군포시 산본동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,흐림,단일로 - 기타,승용,여,51세,상해없음,자전거,남,11세,경상
2020102200100618,2020년 10월 22일 22시,목요일,경기도 평택시 비전동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,기타 - 기타,승용,남,37세,상해없음,이륜,남,22세,중상
2020102300100061,2020년 10월 23일 06시,금요일,경기도 평택시 지산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,기타 - 기타,화물,남,29세,상해없음,보행자,여,44세,경상
2020102300100350,2020년 10월 23일 13시,금요일,경기도 양주시 삼숭동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,기타 - 기타,승용,여,51세,상해없음,자전거,남,10세,경상
2020102300100600,2020년 10월 23일 18시,금요일,경기도 성남시 분당구 운중동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,보행자,남,9세,중상
2020102400100603,2020년 10월 24일 20시,토요일,경기도 군포시 산본동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,61세,경상
2020102600100154,2020년 10월 26일 08시,월요일,경기도 고양시 덕양구 내곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,여,61세,경상
2020102600100387,2020년 10월 26일 15시,월요일,경기도 평택시 죽백동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,화물,남,27세,경상
2020102800100510,2020년 10월 28일 18시,수요일,경기도 화성시 능동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,66세,상해없음,이륜,남,54세,중상
2020102900100142,2020년 10월 29일 08시,목요일,경기도 양주시 삼숭동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,43세,상해없음,,,,
2020102900100653,2020년 10월 29일 20시,목요일,경기도 의정부시 가능동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,36세,부상신고,화물,남,61세,상해없음
2020103000100188,2020년 10월 30일 09시,금요일,경기도 고양시 덕양구 행신동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,77세,상해없음,보행자,남,47세,경상
2020103000100319,2020년 10월 30일 13시,금요일,경기도 용인시 수지구 상현동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로횡단보도내,건설기계,남,63세,상해없음,보행자,여,8세,중상
2020103100100418,2020년 10월 31일 16시,토요일,경기도 시흥시 논곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,보행자,남,67세,중상
2020103100100569,2020년 10월 31일 19시,토요일,경기도 화성시 남양읍,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,62세,경상
2020110100100432,2020년 11월 1일 19시,일요일,경기도 시흥시 월곶동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,이륜,남,29세,기타불명,승용,남,31세,경상
2020110200100174,2020년 11월 2일 10시,월요일,경기도 평택시 서정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,60세,상해없음,승용,여,58세,경상
2020110200100488,2020년 11월 2일 18시,월요일,경기도 오산시 오산동,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,39세,경상,이륜,남,25세,중상
2020110200100556,2020년 11월 2일 19시,월요일,경기도 부천시 중동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,61세,상해없음,승용,남,35세,경상
2020110300100338,2020년 11월 3일 14시,화요일,경기도 평택시 이충동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,이륜,남,20세,경상
2020110400100490,2020년 11월 4일 17시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,16세,상해없음,보행자,남,8세,경상
2020110400100576,2020년 11월 4일 18시,수요일,경기도 남양주시 다산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,보행자,남,9세,중상
2020110500100370,2020년 11월 5일 16시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,기타,맑음,단일로 - 기타,화물,남,51세,상해없음,보행자,남,5세,경상
2020110500100465,2020년 11월 5일 18시,목요일,경기도 광주시 퇴촌면,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,76세,상해없음,보행자,남,8세,경상
2020110600100239,2020년 11월 6일 13시,금요일,경기도 광명시 하안동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,18세,상해없음,보행자,남,7세,경상
2020110600100383,2020년 11월 6일 17시,금요일,경기도 안양시 만안구 안양동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,2세,중상
2020110600100602,2020년 11월 6일 21시,금요일,경기도 고양시 일산서구 탄현동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,57세,상해없음,이륜,남,18세,경상
2020110700100364,2020년 11월 7일 15시,토요일,경기도 안산시 상록구 이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,자전거,남,12세,경상
2020110700100447,2020년 11월 7일 17시,토요일,경기도 평택시 장당동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,64세,경상,승용,여,25세,경상
2020110800100331,2020년 11월 8일 16시,일요일,경기도 안양시 동안구 호계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,36세,상해없음,보행자,남,4세,중상
2020110900100194,2020년 11월 9일 10시,월요일,경기도 부천시 범박동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,75세,상해없음,승용,여,38세,경상
2020111000100554,2020년 11월 10일 18시,화요일,경기도 오산시 수청동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,41세,상해없음,보행자,남,5세,경상
2020111200100512,2020년 11월 12일 18시,목요일,경기도 시흥시 정왕동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,승용,여,29세,경상
2020111300100568,2020년 11월 13일 19시,금요일,경기도 고양시 일산서구 일산동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,자전거,남,10세,경상
2020111400100329,2020년 11월 14일 14시,토요일,경기도 하남시 신장동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,화물,남,56세,중상
2020111700100089,2020년 11월 17일 08시,화요일,경기도 광주시 경안동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,43세,상해없음,보행자,여,8세,경상
2020111700100360,2020년 11월 17일 16시,화요일,경기도 광주시 쌍령동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,51세,상해없음,이륜,남,33세,경상
2020111800100363,2020년 11월 18일 15시,수요일,경기도 안산시 상록구 일동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,57세,상해없음,화물,남,39세,부상신고
2020111800100440,2020년 11월 18일 17시,수요일,경기도 김포시 양촌읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,자전거,남,9세,경상,승용,여,24세,상해없음
2020111900100315,2020년 11월 19일 12시,목요일,경기도 화성시 목동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로안,이륜,여,33세,상해없음,보행자,남,7세,중상
2020112000100196,2020년 11월 20일 11시,금요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승합,여,41세,상해없음,보행자,여,26세,경상
2020112000100716,2020년 11월 20일 23시,금요일,경기도 안산시 상록구 본오동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,33세,상해없음,보행자,여,17세,경상
2020112300100350,2020년 11월 23일 15시,월요일,경기도 이천시 부발읍,중상사고,0,1,0,0,차대차 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,43세,상해없음,자전거,남,10세,중상
2020112300100526,2020년 11월 23일 18시,월요일,경기도 동두천시 지행동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승용,남,61세,경상
2020112600100378,2020년 11월 26일 17시,목요일,경기도 안양시 동안구 관양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,원동기,남,24세,경상
2020112600100385,2020년 11월 26일 17시,목요일,경기도 화성시 산척동,중상사고,0,1,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,36세,상해없음,보행자,여,31세,중상
2020112700100242,2020년 11월 27일 14시,금요일,경기도 수원시 장안구 천천동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,화물,남,76세,중상
2020112900100286,2020년 11월 29일 18시,일요일,경기도 평택시 용이동,경상사고,0,0,1,0,차대차 - 기타,기타,젖음/습기,흐림,단일로 - 기타,이륜,남,25세,상해없음,자전거,남,12세,경상
2020120500100400,2020년 12월 5일 17시,토요일,경기도 고양시 일산서구 주엽동,경상사고,0,0,1,2,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,이륜,남,23세,경상
2020120700100128,2020년 12월 7일 09시,월요일,경기도 남양주시 진접읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,여,37세,경상
2020120700100464,2020년 12월 7일 20시,월요일,경기도 안양시 동안구 호계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,30세,상해없음,승용,남,25세,경상
2020120800100108,2020년 12월 8일 08시,화요일,경기도 고양시 일산서구 덕이동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,51세,상해없음,보행자,여,53세,경상
2020121000100456,2020년 12월 10일 20시,목요일,경기도 안산시 단원구 선부동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,56세,경상,승용,여,36세,경상
2020121100100328,2020년 12월 11일 16시,금요일,경기도 고양시 덕양구 관산동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,기타,맑음,교차로 - 교차로횡단보도내,승용,여,43세,상해없음,자전거,남,11세,경상
2020121200100154,2020년 12월 12일 12시,토요일,경기도 안산시 단원구 고잔동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,여,26세,경상
2020121400100183,2020년 12월 14일 11시,월요일,경기도 고양시 일산서구 대화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,37세,경상,승용,남,66세,상해없음
2020121400100403,2020년 12월 14일 18시,월요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,50세,경상,승용,남,26세,경상
2020121700100511,2020년 12월 17일 20시,목요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,47세,경상
2020121900100302,2020년 12월 19일 16시,토요일,경기도 화성시 봉담읍,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,35세,상해없음,보행자,남,9세,중상
2020121900100485,2020년 12월 19일 20시,토요일,경기도 의왕시 학의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,여,27세,중상
2020122100100146,2020년 12월 21일 09시,월요일,경기도 고양시 일산서구 가좌동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,남,52세,경상
2020122400100529,2020년 12월 24일 19시,목요일,경기도 부천시 고강동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,32세,경상
2020122400100601,2020년 12월 24일 21시,목요일,경기도 안성시 석정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,승용,여,25세,경상
2021010700100378,2021년 1월 7일 22시,목요일,경기도 남양주시 다산동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,서리/결빙,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,여,53세,경상
2021011000100313,2021년 1월 10일 20시,일요일,경기도 고양시 덕양구 행신동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,이륜,남,25세,경상
2021011200100220,2021년 1월 12일 14시,화요일,경기도 성남시 수정구 산성동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,64세,상해없음,이륜,남,52세,경상
2021011300100077,2021년 1월 13일 08시,수요일,경기도 수원시 권선구 고색동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,서리/결빙,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,31세,중상
2021011300100122,2021년 1월 13일 09시,수요일,경기도 동두천시 생연동,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,젖음/습기,맑음,교차로 - 교차로안,화물,남,38세,상해없음,이륜,남,37세,경상
2021011800100365,2021년 1월 18일 19시,월요일,경기도 성남시 분당구 야탑동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,남,15세,경상
2021011800100391,2021년 1월 18일 19시,월요일,경기도 고양시 일산서구 일산동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,서리/결빙,맑음,단일로 - 기타,승용,여,55세,상해없음,이륜,남,39세,경상
2021011900100540,2021년 1월 19일 20시,화요일,경기도 파주시 법원읍,사망사고,1,0,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,62세,상해없음,,,,
2021012200100115,2021년 1월 22일 10시,금요일,경기도 평택시 서정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,47세,부상신고,승용,여,39세,상해없음
2021012200100241,2021년 1월 22일 15시,금요일,경기도 군포시 산본동,경상사고,0,0,1,1,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,이륜,남,25세,부상신고,보행자,여,35세,경상
2021012200100595,2021년 1월 22일 23시,금요일,경기도 시흥시 장곡동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,24세,상해없음,보행자,남,4세,경상
2021012600100285,2021년 1월 26일 14시,화요일,경기도 남양주시 다산동,경상사고,0,0,1,0,차대차 - 후진중충돌,불법유턴,건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,이륜,남,20세,경상
2021012600100353,2021년 1월 26일 17시,화요일,경기도 안산시 단원구 선부동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,보행자,여,12세,경상
2021012800100362,2021년 1월 28일 17시,목요일,경기도 양주시 남면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,보행자,여,17세,중상
2021012900100332,2021년 1월 29일 15시,금요일,경기도 고양시 일산서구 대화동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,승용,남,57세,경상
2021020300100483,2021년 2월 3일 20시,수요일,경기도 의왕시 오전동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,흐림,교차로 - 교차로안,승용,여,70세,상해없음,보행자,여,72세,중상
2021020500100218,2021년 2월 5일 13시,금요일,경기도 안산시 상록구 사동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,여,10세,경상
2021020500100261,2021년 2월 5일 14시,금요일,경기도 여주시 월송동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,여,29세,경상
2021020500100504,2021년 2월 5일 19시,금요일,경기도 성남시 분당구 정자동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31세,기타불명,승용,남,53세,경상
2021020600100354,2021년 2월 6일 18시,토요일,경기도 화성시 진안동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,보행자,여,54세,경상
2021020900100074,2021년 2월 9일 08시,화요일,경기도 군포시 산본동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,승용,남,38세,경상
2021021100100328,2021년 2월 11일 21시,목요일,경기도 안산시 상록구 이동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,41세,중상
2021021300100189,2021년 2월 13일 16시,토요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,여,6세,중상
2021021300100209,2021년 2월 13일 16시,토요일,경기도 남양주시 호평동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,보행자,여,7세,경상
2021021500100170,2021년 2월 15일 13시,월요일,경기도 하남시 풍산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,자전거,여,9세,경상
2021021500100407,2021년 2월 15일 19시,월요일,경기도 고양시 덕양구 고양동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,4세,중상
2021021500100424,2021년 2월 15일 20시,월요일,경기도 양주시 광사동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,49세,기타불명,이륜,남,22세,중상
2021021600100478,2021년 2월 16일 20시,화요일,경기도 남양주시 호평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,여,45세,경상
2021021700100068,2021년 2월 17일 08시,수요일,경기도 성남시 수정구 단대동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,승용,남,28세,경상
2021021700100451,2021년 2월 17일 19시,수요일,경기도 수원시 장안구 조원동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,흐림,교차로 - 교차로안,승용,남,50세,상해없음,승용,남,29세,경상
2021021700100494,2021년 2월 17일 20시,수요일,경기도 수원시 영통구 원천동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,51세,중상
2021021800100384,2021년 2월 18일 18시,목요일,경기도 성남시 수정구 태평동,중상사고,0,1,0,0,차량단독 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,48세,중상,,,,
