제목링크,내용
<b>어린이</b>들 안심 등하굣길 조성 앞장 정명근 화성시장 <b>교통</b>안전 캠페인,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1054872,이 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하려고 실시했다 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 들 여 명이 참여해 합동 캠페인을 전개했다 이들은 
정명근 화성시장, <b>교통</b>안전 연합 캠페인 참여,https://www.viva100.com/main/view.php?key=20231024010005995,이번 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 실시됐으며 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여명이 참석해 합동 캠페인을 진행했다 
에코프로, 포항지역 아동 3천명에 <b>교통</b>안전우산 지원,https://n.news.naver.com/mnews/article/079/0003827240?sid=102,위해 교통안전우산을 지원했다 에코프로는 일 포항 양서초등학교에서 초록우산 어린이재단 교통안전우산은 투명한 비닐재질로 제작돼 자동차 불빛을 반사하는 특성이 있어 아동교통사고를 예방하는 효과가 
동해시, <b>교통</b>약자 보호구역 환경 대폭 개선,https://n.news.naver.com/mnews/article/001/0014284285?sid=102,이에 시는 교통약자 보호구역에서의 교통사고를 줄이고자 억천만원을 들여 어린이 개소 노인 개소 총 곳의 보호구역 정비를 최근 마쳤다 보호구역에는 차량 과속 경보시스템이 설치돼 각종  센서와  
서울시교육청, ‘10월 넷째 주’ <b>교통</b>안전 주간 지정,https://edu.chosun.com/site/data/html_dir/2023/10/23/2023102380089.html,장희주 조선에듀 기자 | 서울시교육청교육감 조희연은 스쿨존 교통사고 제로 실천을 위해 월 넷째 주를 교통안전 주간으로 지정하고 관내 모든 초등학교에서 어린이 교통사고 예방을 위한 교통안전 캠페인을 
정명근 화성시장, 등굣길 <b>교통</b>안전 캠페인 참여,http://www.newsworks.co.kr/news/articleView.html?idxno=731191,이번 합동 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 시행됐다 정명근 시장을 비롯한 캠페인 참석자들은 어린이 보호구역 서행 및 안전운전 피켓을 들고 교통안전 수칙을 
DGB대구은행, <b>어린이 교통</b>안전 노란발자국 설치 사업 후원금 전달,https://n.news.naver.com/mnews/article/003/0012154810?sid=102,횡단보도 앞에서 신호 대기하는 아이들이 안전한 위치에서 신호를 대기하면서 스스로 교통법규를 준수해 주의를 기울여 어린이 교통사고를 예방하고자 하는 계획을 담았다 최근 년간 발생하는 어린이 교통사고 
천안일봉유치원, <b>어린이 교통</b>안전 캠페인 실시,http://www.bzeronews.com/news/articleView.html?idxno=631528,모든 교육공동체가 스쿨존에서 작은 약속부터 실천하기를 기대하고 있다 스쿨존 내 어린이 교통안전 의식을 제고하고 교통안전 사고 예방 분위기 확보 및 교통사고 없는 안전하고 청렴한 학교문화 조성에 힘이 될 것이다
정명근 화성시장,<b>교통</b>안전 연합 캠페인 참여,http://www.fntoday.co.kr/news/articleView.html?idxno=304896,이번 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 실시됐으며 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여명이 참석해 합동 캠페인을 진행했다 
울릉경찰 <b>교통</b>안전 캠페인…서장은 정복, <b>교통</b>과장은 사복 입고 ‘화이팅’,https://n.news.naver.com/mnews/article/629/0000246217?sid=102,아울러 학교폭력 예방에 대한 홍보와 스쿨존 내 어린이 교통사고예방 등 교통안전 수칙 지키기 홍보활동도 병행했다 하지만 이날 참여한 군수 서장 교장 장학사 모범운전자회 녹색어머니연합회 등 모든 이들이 정복과 
양천구, <b>어린이</b>보호구역 등에 불법광고 부착방지시설,https://n.news.naver.com/mnews/article/001/0014290687?sid=102,특히 해당 구간에는 초등학교 곳이 있는 만큼 어린이보호구역이 명시된 노란색 부착방치판을 설치해 시인성 강화와 서행 운전 유도를 통해 교통사고 감소에도 기여할 것으로 보인다고 구는 설명했다 또한 구는 
동해시, <b>교통</b>약자 보호구역 환경 대폭 '개선',https://www.newscj.com/news/articleView.html?idxno=3075126,장범중 교통과장은 노란색 횡단보도는 횡단보도 색상만으로 어린이보호구역이라는 것을 빠르고 쉽게 인식할 수 있어 어린이 교통사고 예방에 효과가 있다며 앞으로도 교통 약자 보호구역 환경 개선을 통해 어린이와 
정명근 화성시장, '<b>교통</b>안전 연합 캠페인' 참여,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=479933,이번 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 실시됐으며 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여명이 참석해 합동 캠페인을 진행했다 
&quot;겨울 <b>교통사고</b> 사망자 제로&quot; 파주시 <b>교통</b>안전협의체, 발 벗고 나서,http://www.joongboo.com/news/articleView.html?idxno=363618496,사진파주시청 파주시 교통안전 협의체는 가을 행락철과 겨울철에 집중되는 교통사고를 미연에 방지하기 파주시 개 교통안전 민간단체에서는 전철역 주변 등 보행자가 많은 교차로와 어린이보호구역스쿨존을 
<b>어린이</b> 통학버스 법규 위반 5년간 5400건…'전좌석 안전띠 미착용' 최다,https://n.news.naver.com/mnews/article/003/0012141444?sid=100,최근 년간 발생한 어린이 교통사고가 만여 건에 달하는 것으로 나타났다 적발된 어린이 통학버스 법규 위반은 약 건이었다 일 국회 국토교통위원회 소속 허영 더불어민주당 의원이 한국교통안전공단과 
대구은행 &quot;노란 정지선으로 <b>어린이 교통사고</b> 막아요&quot;,https://n.news.naver.com/mnews/article/014/0005087792?sid=101,횡단보도 앞에서 신호 대기하는 아이들이 안전한 위치에서 신호를 대기하면서 스스로 교통법규를 준수해 어린이 교통사고를 예방하고자 하는 계획을 담았다 최근 년간 발생하는 어린이 교통사고 발생건수는 연평균 
대전<b>교통</b>공사, <b>어린이</b>가 안전한 도시 만든다,http://www.cctimes.kr/news/articleView.html?idxno=773598,노란발자국 은 횡단보도 정지선 뒤에 그려진 노란발자국에 서서 어린이들이 신호를 기다릴 수 있도록 유도해 교통사고를 예방하는 생활 속 교통안전 캠페인이다 년 대전지역문제해결플랫폼 실행의제로 채택 
동해시, 젖줄 전천에 쌍용C&amp;E와 협업으로 <b>어린이 교통</b>광장 조성,https://www.ajunews.com/view/20231030142243649,시는 쌍용와 협업을 통해 억원의 사업비를 투자하여 어린이 교통사고 예방 및 안전 교통문화 정착을 위해 지난 월 어린이 놀이터 및 교통체험시설 공사를 착공해 월 준공했다 이어 가로등 및 제방진입로 설치 
정명근 화성시장, <b>어린이 교통</b>안전 캠페인 실시,http://www.paxetv.com/news/articleView.html?idxno=188368,이번 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 실시됐으며 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여 명이 참석해 합동 캠페인을 진행했습니다 
서울교육청, <b>교통</b>안전 캠페인 실시,http://www.newspim.com/news/view/20231020000623,서울교육청이 월 넷째 주를 교통안전 주간으로 지정하고 관내 모든 초등학교에서 어린이 교통사고 예방을 위한 교통안전 캠페인을 진행한다고 일 밝혔다 캠페인은 안전관리에 주의가 필요한 초등학교 곳을 선정해 
[경기통통⑩] &quot;안전은 일상이다&quot; 11월 22일 '2023 경기도 <b>교통</b>안전박람회' 열...,http://www.ifm.kr/news/372494,교통사고 발생시 행동강령을 구조탈출로 직접 경험해보는 이동안전체험차량 프로그램도 있고요 이번에도 차량 전복을 로 체험해보는 것 위험한 상황을 탈출하는 어린이 교통안전 체험버스 시각장애인 
술 취해 스쿨존에서 오토바이 훔쳐 <b>사고</b> 냈는데...집행유예,https://n.news.naver.com/mnews/article/018/0005597568?sid=102,재판부는 피고인은 과거 여러 차례 음주운전으로 처벌받은 전력이 있음에도 운전에 주의를 기울이지 않고 어린이 보호구역에서 교통사고를 일으켰다는 점에서 더욱 비난 가능성이 크다며 더욱이 해당 오토바이는 
마이크로 킥보드, <b>어린이</b> 킥보드 및 자전거 <b>교통</b> 안전 교육, '마이크로 킥앤런...,http://www.kdpress.co.kr/news/articleView.html?idxno=124009,마이크로 킥보드 담당자는 어린이들 사이에서 필수 아이템으로 자리매김한 킥보드와 자전거 교통 안전 교육을 통해 어린이들의 올바른 교통문화 정착과 킥보드 자전거 교통사고 예방에 기여하기를 희망한다며 
미쉐린코리아, <b>어린이 교통사고</b> 예방 위한 '<b>교통</b>안전 캠페인' 펼쳐,http://www.efnews.co.kr/news/articleView.html?idxno=107538,미쉐린코리아가 어린이 교통사고 예방을 위한 어린이 교통안전 캠페인을 전개한다 사진미쉐린 글로벌 타이어 브랜드 미쉐린코리아가 어린이 교통사고 예방을 위해 어린이 교통안전 캠페인을 전개한다고 밝혔다 
겨울철 <b>교통사고</b> 사망자 제로!…파주시 <b>교통</b>안전 협의체, 발벗고 나서,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202311011553406450821,집중되는 교통사고를 미연에 방지하기 위해 발벗고 나섰다 파주시 교통안전 협의체는 파주시 파주시 개 교통안전 민간단체에서는 전철역 주변 등 보행자가 많은 교차로와 어린이보호구역스쿨존을 중심으로 
동해시, <b>교통</b>약자 보호구역 환경 개선사업 완료,http://www.enewstoday.co.kr/news/articleView.html?idxno=2049938,장범중 교통과장은 노란색 횡단보도는 횡단보도 색상만으로 어린이보호구역이라는 것을 빠르고 쉽게 인식할 수 있어 어린이 교통사고 예방에 효과가 있다며 앞으로도 교통 약자 보호구역 환경 개선을 통해 어린이와 
인천 부평구, 갈월초 등굣길 <b>교통</b>안전 캠페인 진행,http://www.startuptoday.co.kr/news/articleView.html?idxno=144189,차준택 구청장은 교통약자를 배려하고 보행자 중심의 교통문화를 정착하고 어린이 교통사고 예방을 위한 올바른 교통법규 준수에 모두 힘써야 한다며 앞으로도 유관기관과 긴밀한 협의를 통해 어린이 교통사고 감축 
청주시, <b>어린이</b> 보호구역에 안전시설 설치,https://www.inews365.com/news/article.html?no=785532,앞에는 어린이 승하차로 안전공간을 마련할 계획이다 시 관계자는 어린이가 교통사고 위험에서 벗어날 수 있도록 지속적으로 노력하겠다고 말했다  김정하기자 청주시 청원초등학교 인근 도로에 설치된 옐로카펫
에코프로, 포항지역 아동 3000명에 <b>교통</b>안전우산 지원,https://n.news.naver.com/mnews/article/011/0004253622?sid=101,에코프로는 포항 양서초등학교에서 초록우산 어린이재단 경북지역본부와 함께 지역아동 안전환경 교통안전우산은 투명한 비닐재질로 제작돼 자동차 불빛을 반사하는 특성이 있어 아동교통사고를 예방하는 
인천시, 국토부 <b>교통</b>안전시행계획 평가 특·광역시 2위,https://n.news.naver.com/mnews/article/003/0012164481?sid=102,김준성 인천시 교통국장은 교통사고를 분석해 취약요소별 맞춤형 대책을 마련하고 노인어린이 등 교통 취약계층을 대상으로 교육을 적극적으로 실시하는 등 안전하고 쾌적한 교통환경을 조성해 사람 중심의 
마이크로 킥보드, <b>어린이</b> 킥보드 및 <b>교통</b>안전 교육 프로그램 '마이크로 킥앤런...,https://www.dailysecu.com/news/articleView.html?idxno=150941,마이크로 킥보드 담당자는 어린이들 사이에서 필수 아이템으로 자리매김한 킥보드와 자전거 교통안전 교육을 통해 어린이들의 올바른 교통 문화 정착과 킥보드 자전거 교통사고 예방에 기여하기를 희망한다고 
[속보] '배승아양 스쿨존 음주<b>사고</b>' 60대, 1심서 징역 12년,https://n.news.naver.com/mnews/article/469/0000766054?sid=102,지난 월 대전 어린이보호구역스쿨존에서 만취 음주운전을 하다 배승아양을 치어 숨지게 한 방모 이어 피고인이 잘못을 인정하며 반성하는 태도는 유리한 정상으로 볼 수 있지만 교통사고 발생의 원인과 
동해시, <b>어린이 교통</b>광장 조성 오늘 준공식,https://www.g1tv.co.kr/news?mid=1_207_3&newsid=296414,교통광장은 민선 기 공약 중 하나로 전천에 시민 여가힐링 공간을 조성한 사업입니다 광장에는 사업비 억 원을 투입해 어린이교통사고 예방과 안전 교육이 가능한 어린이 놀이터와 교통체험 시설 등이 마련했습니다
[포토] 정명근 화성시장, <b>어린이</b> 보호구역 <b>교통</b>안전 캠페인,https://www.newsfreezone.co.kr/news/articleView.html?idxno=522276,정명근 화성시장이 일 동양초등학교 정문에서 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여명과 합동 캠페인을 
동해시, <b>교통</b>약자 보호구역 10곳에 차량과속경보시스템 설치,http://www.newspim.com/news/view/20231024001107,장범중 교통과장은 노란색 횡단보도는 횡단보도 색상만으로 어린이보호구역이라는 것을 빠르고 쉽게 인식할 수 있어 어린이 교통사고 예방에 효과가 있다며 앞으로도 교통 약자 보호구역 환경 개선을 통해 
정명근 화성시장, <b>교통</b>안전 연합 캠페인 동참,https://www.kmaeil.com/news/articleView.html?idxno=421673,이번 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 실시됐으며 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여명이 참석해 합동 캠페인을 전개했다 
익산경찰서, <b>어린이 교통</b>안전 교육 실시,http://www.domin.co.kr/news/articleView.html?idxno=1444361,김종신 익산경찰서장은 교통 약자인 어린이의 교통사고 예방을 위해 눈높이에 맞는 초등학생 미취학 아동 상대로 지속적으로 교통 안전교육을 이어갈 계획이다고 전했다 익산
인천 미추홀구 <b>어린이</b> 등굣길 <b>교통</b>안전 앞장,http://www.skyedaily.com/news/news_view.html?ID=209644,미추홀구 인천 미추홀구는 일 도화초등학교 앞에서 등굣길 어린이 교통사고 예방과 스쿨존 내 교통법규 준수를 위한 교통안전 캠페인를 진행하는 시간을 가졌다 이날 캠페인에는 이영훈 구청장을 비롯해 미추홀경찰서 
한국타이어, <b>어린이 교통</b>안전 문화 확산 노력…‘내일에 희망 더한다’,https://www.viva100.com/main/view.php?key=20231030010007705,초등학생을 대상으로 한 교통안전 교육부터 캠페인 사업 및 스쿨존 환경 개선까지 어린이 교통사고를 예방하기 위한 다각도의 활동을 전개하고 있다 지난 년에는 서울경기대전 지역 소재 개 초등학교의 총 개 
'겨울철 <b>교통사고</b> 사망자 제로' 파주시 <b>교통</b>안전 협의체 대책회의 개최,http://www.enewstoday.co.kr/news/articleView.html?idxno=2052672,파주시 교통안전 협의체가 가을 행락철 및 겨울철 교통사고 감소를 위해 발벗고 나섰다 파주시 교통안전 파주시 개 교통안전 민간단체에서는 전철역 주변 등 보행자가 많은 교차로와 어린이보호구역스쿨존을 
에코프로, 포항지역 아동들에 <b>교통</b>안전우산 지원,https://n.news.naver.com/mnews/article/002/0002305434?sid=102,위해 교통안전우산을 지원했다 에코프로는 지난 일 포항 양서초등학교에서 초록우산 어린이재단 교통안전우산은 투명한 비닐재질로 제작돼 자동차 불빛을 반사하는 특성이 있어 아동교통사고를 예방하는 효과가 
이영훈 미추홀구청장, 도화초 스쿨존 <b>교통</b>안전캠페인 동참,https://www.wikitree.co.kr/articles/896726,인천 미추홀구구청장 이영훈는 일 오전 도화초등학교 앞에서 등굣길 어린이교통사고 예방과 스쿨존 내 교통법규 준수를 위한 교통안전 캠페인을 진행했다 이날 캠페인에는 이영훈 구청장을 비롯해 미추홀경찰서 
에코프로, 포항지역 아동 3000명에 <b>교통</b>안전우산 지원,https://n.news.naver.com/mnews/article/016/0002215580?sid=101,위해 교통안전우산을 지원했다 에코프로는 지난 일 포항 양서초등학교에서 초록우산 어린이재단 교통안전우산은 투명한 비닐재질로 제작돼 자동차 불빛을 반사하는 특성이 있어 아동교통사고를 예방하는 효과가 
배승아양 숨지게 한 '스쿨존 음주 <b>사고</b>'…60대 운전자에 징역 12년 선고,https://n.news.naver.com/mnews/article/011/0004251632?sid=102,또 년 신설된 특가법에 의해서도 스쿨존에서 교통사망사고가 발생했을 경우 운전자를 무기 또는 년 이상의 징역에 처하도록 법정형이 대폭 상향됐다며 이 사건으로 인해 어린이 보호구역 내 보도에서만큼은 
대전<b>교통</b>공사 “<b>어린이</b>가 안전한 도시를 만든다”,http://www.shinailbo.co.kr/news/articleView.html?idxno=1779685,노란발자국이란 횡단보도 정지선 뒤에 그려진 노란발자국에 서서 어린이들이 놀이를 하듯 신호를 기다릴 수 있도록 유도하여 교통사고를 예방하는 생활 속 교통안전 캠페인이다 년 대전지역문제해결플랫폼 
에코프로, 포항지역 아동 3000명에 <b>교통</b>안전우산 지원,https://n.news.naver.com/mnews/article/030/0003149510?sid=105,사고를 예방하는 효과가 크다 에코프로는 지난해 처음으로 포항지역 개 초등학교 저학년을 대상으로 교통안전우산 개를 전달했으며 올해는 포항 양서초 흥해서부초 등 개 초등학교와 포항시립색동어린이집 
대전<b>교통</b>공사, 스쿨존에 노란발자국 설치,https://www.ccdn.co.kr/news/articleView.html?idxno=943475,노란발자국은 횡단보도 정지선 뒤에 그려진 노란발자국에 서서 어린이들이 놀이를 하듯 신호를 기다릴 수 있도록 유도해 교통사고를 예방하는 생활 속 교통안전 캠페인이다 올해 대전지역문제해결플랫폼 실행의제로 채택 
대전<b>교통</b>공사, 판암초 스쿨존에 노란발자국 설치,https://www.ccdailynews.com/news/articleView.html?idxno=2236499,노란발자국은 횡단보도 정지선 뒤에 그려진 노란발자국에 서서 어린이들이 놀이를 하듯 신호를 기다릴 수 있도록 유도해 교통사고를 예방하는 생활 속 교통안전 캠페인이다  대전교통공사 판암초등학교 직원들이 
정명근 화성시장, <b>교통</b>안전 연합 캠페인 참여,http://www.weeklytoday.com/news/articleView.html?idxno=594480,이번 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 실시됐으며 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여명이 참석해 합동 캠페인을 진행했다 
장수경찰서, <b>교통</b>협력단체 초청 간담회,http://sjbnews.com/news/news.php?number=796942,특히 장수지역은 어르신 보행자 전동의자차 및 농기계 교통사고 발생위험이 높아 교통약자 농기계 교통사고 예방 등 지역 특성에 맞는 활동과 어린이보호구역 교통안전시설에 대해 심도 있게 논의했다 정덕교 서장은 
인천 동구, 65세 이상 어르신 대상 <b>교통</b>안전교육 실시,https://www.wikitree.co.kr/articles/897646,관내에서 년 발생한 교통사고 사망자와 어린이보호구역 내 세 미만 교통사고 건수도 각각 건이기 때문이다 김찬진 동구청장은 추위가 오기 전 예방접종을 미리 맞는 것처럼 어르신들도 교통안전 교육을 받아 
주광덕 남양주시장, '스쿨존 <b>교통사고</b> 0% 만들기' 캠페인 참여,https://www.kmaeil.com/news/articleView.html?idxno=423281,학생들의 교통사고를 예방하는 데 중점을 뒀다 사진남양주시 강은혜 회장은 어린이보호구역 횡단보도를 우회전으로 진입하는 차량은 아이들의 안전을 위해 꼭 일시정지 해주길 바란다라며 작은 실천 하나하나가 
진주시, 신규 <b>교통</b>안전시설 설치로 '스쿨존 <b>사고</b>' 예방나서,https://www.newsfreezone.co.kr/news/articleView.html?idxno=522175,하여 어린이 교통사고 예방에 효과적이다 어린이보호구역 기종점 노면 표시는 이미 어린이보호구역 노면표시와 표지판이 설치되어 있지만 운전자들의 인식이 어려운 곳에 어린이보호구역이 시작되는 지점과 끝나는 
익산경찰서, <b>어린이 교통</b>안전 교육 실시,http://www.shinailbo.co.kr/news/articleView.html?idxno=1776217,김종신 익산경찰서장은 교통 약자인 어린이의 교통사고 예방을 위해 눈높이에 맞는 초등학생 미취학 아동 상대로 지속적으로 교통 안전교육을 이어갈 계획이라고 전했다 신아일보 익산
[사람in ] 청주시, 안전한 <b>어린이</b> 통학환경 조성<b>교통</b>ㆍ<b>사고</b> 예방 ' 앞장',https://www.psnews.co.kr/news/articleView.html?idxno=2036222,청주시 안전한 어린이 통학환경 조성교통사고 예방을 위해 청원초등학교에 옐로카펫을 설치했다                                                                                                                        사진청주시 제공 
김해시, <b>교통</b>안전시설물 일제정비 도심지 <b>교통</b>환경 개선,https://www.jeonmae.co.kr/news/articleView.html?idxno=990248,시는 어린이 보행자 안전차단기 횡단보도 구조 개선 바닥형 보행신호등 보행자 교통사고 방지시스템 무인단속주정차카메라 등 교통안전시설 설치로 보행자 교통사고를 대폭 감소시키고 어린이 보호구역 등 교통약자 
미추홀, 도화초교 앞서 등굣길 <b>교통</b>안전 캠페인,http://www.shinailbo.co.kr/news/articleView.html?idxno=1776215,인천시 미추홀구는 일 도화초등학교 앞에서 등굣길 어린이교통사고 예방과 스쿨존 내 교통법규 준수를 위한 교통안전 캠페인을 진행했다고 밝혔다 이날 캠페인에는 이영훈 구청장 미추홀경찰서 모범운전자회 
인천 부평구, 갈월초등학교 등굣길 <b>교통</b>안전 캠페인,http://www.asiaa.co.kr/news/articleView.html?idxno=145428,차준택 구청장은 교통약자를 배려하고 보행자 중심의 교통문화를 정착하고 어린이 교통사고 예방을 위한 올바른 교통법규 준수에 모두 힘써야 한다며 앞으로도 유관기관과 긴밀한 협의를 통해 어린이 교통사고 감축 
'<b>어린이 교통</b>안전 지켜요'…수원서부서, 서다·보다·걷다 캠페인,https://n.news.naver.com/mnews/article/003/0012152212?sid=102,정성일 수원서부경찰서장은 어린이 교통안전을 위해 지속적으로 보호구역 내 시설개선과 교통안전교육을 병행하고 있다며 어린이 교통사고 예방 활동은 물론 음주운전 등 주요 위반 행위를 단속해 스쿨존 내 교통사고 
파주시 <b>교통</b>안전 협의체, 겨울철 <b>교통사고</b> 방지 위해 발벗고 나서,https://www.kmaeil.com/news/articleView.html?idxno=423029,파주시 교통안전 협의체가 가을 행락철과 겨울철에 집중되는 교통사고를 미연에 방지하기 위해 발벗고 파주시 개 교통안전 민간단체에서는 전철역 주변 등 보행자가 많은 교차로와 어린이보호구역스쿨존을 
인천 미추홀구, <b>어린이</b> 등굣길 <b>교통</b>안전 잰걸음 눈길,http://www.g-enews.com/ko-kr/news/article/news_all/202310241415152951514e0091f6_1/article.html,도화초등학교 앞서 이영훈 구청장 등 캠페인 진행 인천 미추홀구는 일 도화초등학교 앞에서 등굣길 어린이교통사고 예방과 스쿨존 내 교통법규 준수를 위한 교통안전 캠페인를 진행하는 시간을 가졌다 이날 캠페인에는 
이상민의원 , 한국<b>어린이</b>안전교육협회 창립 및 안전 토론회 개최,http://www.gocj.net/news/articleView.html?idxno=130782,그동안 한국초등교장협의회는 최상의 보호를 받아야할 어린이들이 교통사고  물놀이 등등 안전사고와 영유아돌연사 증후군  아동학대  학교폭력등으로 매년  여명씩 사망하고 있는 상황을 타개하고자 
광주·전남 5년간 <b>어린이 교통사고</b> 13명 숨져…법규위반 243건,https://n.news.naver.com/mnews/article/003/0012143021?sid=102,광주와 전남지역에서 최근 년간 어린이 교통사고로 명이 숨진 가운데 통학버스 법규위반도 개선되지 않고 있는 것으로 나타났다 일 국회 국토교통위원회 더불어민주당 허영 의원춘천철원화천 
인천 미추홀구 도화초 앞에서 <b>교통</b> 캠페인… 안전속도 5030 홍보,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1054810,기호일보  아침을 여는 신문  인천시 미추홀구는 일 도화초등학교 앞에서 등굣길 어린이교통사고 예방을 목적으로 교통안전 캠페인을 진행했다 캠페인에는 이영훈 구청장을 비롯해 미추홀경찰서 
[포토]등굣길 스쿨존 <b>교통사고</b> 제로 캠페인,https://n.news.naver.com/mnews/article/277/0005330950?sid=102,일 서울 양천구 양명초등학교에서 어린이들이 스쿨존 교통사고 제로 캠페인을 펼치고 있다
에코프로, 포항지역 아동 3천명에 <b>교통사고</b> 예방 우산 지원,https://n.news.naver.com/mnews/article/119/0002762484?sid=101,에코프로는 지난 일 포항 양서초등학교에서 초록우산 어린이재단 경북지역본부와 함께 지역아동 교통안전우산은 투명한 비닐재질로 제작돼 자동차 불빛을 반사하는 특성이 있어 아동교통사고를 예방하는 효과가 
강동구, 성일초교 등 <b>어린이</b>보호구역 7곳 과속단속카메라 설치,https://www.jeonmae.co.kr/news/articleView.html?idxno=990806,윤희은 교통행정과장은 앞으로도 강동구는 과속으로 인한 어린이 교통사고를 예방하고 안전한 등하굣길 조성을 위해 지속적으로 노력하겠다고 말했다 전국매일신문 이신우기자  강동구 
유치원생 <b>교통</b>안전 책임지는 '너랑나랑노랑 카드',https://www.cctoday.co.kr/news/articleView.html?idxno=2186729,국민연금공단 대전세종지역본부 세종시교육청집현유치원 전달 충청투데이 강대묵 기자 국민연금공단 대전세종지역본부는 최근 세종시교육청과 함께 집현유치원에 방문해 어린이 교통사고 예방을 위한 
의령군의회, '<b>어린이</b>·노인·장애인 보호구역 <b>교통</b>안전 조례' 제정,https://www.gukjenews.com/news/articleView.html?idxno=2846344,이 조례안은 우리군의 교통약자인 어린이노인 및 장애인의 교통사고를 예방하고 교통안전을 확보하려는데 목적이 있다 이번 조례에는 보호구역 지정 및 관리계획에 관한 사항을 명시하였고 그에 따른 실태조사 및 
정명근 시장 &quot;아이들이 안심하고 등하교 할 수 있는 <b>교통</b>문화 개선 위해 노력...,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202310242237071720192,이날 캠페인에는 정명근 시장을 비롯해 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여명이 함께했다행사는어린이보호구역 내 교통사고 예방과 안전한 교통문화 조성하기 위해 마련됐다 
안성시, <b>어린이</b> 보호구역 <b>교통</b>안전 캠페인,https://www.asiatoday.co.kr/view.php?key=20231019010009897,유관기관 교통안전 합동캠페인 경기 안성시는 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 일 만정초등학교 앞에서 안성시청 안성경찰서 안성녹색어머니회 안성모범운전자회 
안성경찰서, 맞춤형 <b>교통</b>안전교육…<b>사고</b> 예방 효과,https://www.incheonilbo.com/news/articleView.html?idxno=1218634,교육을 받은 여 명의 어린이 스스로 안전을 실천하고 교통위험을 깨달아 교통사고의 사전 예방에 도움을 줬다 또한 관내 개 물류창고와 크고 작은 산업단지가 조성된 지역 특성상 화물차 교통사고의 대부분이 
용인 수지구, <b>어린이</b>보호구역 8곳 횡단보도 설치,https://n.news.naver.com/mnews/article/016/0002213594?sid=100,이번 사업에는 도비와 시비 약 억만원이 투입됐다 구 관계자는 앞으로도 노란색횡단보도 설치 등 어린이보호구역 개선을 통해 어린이 교통사고 예방과 안전한 보행환경 조성에 최선을 다하겠다고 말했다
동대문구, <b>교통사고</b> 예방 위한 ‘우회전 알리미’ 설치,http://www.shinailbo.co.kr/news/articleView.html?idxno=1775229,서울시 동대문구는 신답초등학교 등 관내 주요 통학로 곳에 어린이 교통사고 예방을 위한 우회전알리미를 설치했다고 일 밝혔다 올해부터 우회전 일시정지가 의무화됐지만 경기도 수원의 한 어린이보호구역에서 
도로<b>교통</b>공단 울산경남지부 '2023 <b>교통사고</b>줄이기 한마음 대회' 개최,http://www.gndomin.com/news/articleView.html?idxno=371536,코로나 이후 대면 집합행사로 개최되는 이번 행사에서는 교통안전 어린이뮤지컬 등 축하공연과 교통사고 예방 및 교통안전의식 고취 목적의 사진전시회를 관람하는 이벤트를 마련하여 홍보활동을 진행할 예정이다 
정명근 화성시장, <b>교통</b>안전 연합 캠페인 참여,http://www.startuptoday.co.kr/news/articleView.html?idxno=142903,이번 캠페인은 어린이보호구역 내 교통사고를 예방하고 안전한 교통문화를 조성하기 위해 실시됐으며 화성서부경찰서 녹색어머니연합회 모범운전자회 동양초 학부모 등 여 명이 참석해 합동 캠페인을 진행했다 
장수경찰서, 자치 경찰시대 <b>교통</b>협력단체 초청 간담회,https://www.jjan.kr/article/20231101580109,또한 장수군 지역은 어르신 보행자 전동의자차 및 농기계 교통사고 발생 위험이 높아 교통약자 농기계 교통사고 예방 등 지역 특성에 맞는 활동과 어린이보호구역 교통안전시설에 대해 심도 있게 논의했다 정덕교 
